,latitude,longitude,start_count,station,end_count
795,40.81,-73.9551508,975.0,Morningside Ave & W 123 St,980
796,40.81028506306003,-73.95736455917357,413.0,Morningside Dr & Amsterdam Ave,396
797,40.8107922,-73.9430681,1854.0,Lenox Ave & W 130 St,1863
798,40.8109494,-73.9634,1074.0,W 120 St & Claremont Ave,1041
799,40.8114323,-73.95187759999999,1555.0,St. Nicholas Ave & W 126 St,1578
800,40.8120562,-73.9612547,729.0,Broadway & W 122 St,727
801,40.8125511,-73.9492286,986.0,Frederick Douglass Blvd & W 129 St,998
802,40.813358,-73.956461,1062.0,Amsterdam Ave & W 125 St,1081
803,40.8143256,-73.9590255,2072.0,Broadway & Moylan Pl,2094
804,40.81439443791581,-73.95324736833571,771.0,W 129 St & Convent Ave,784
805,40.711242299999995,-74.0557013,,Liberty Light Rail,2
806,40.7124188237569,-74.03852552175522,,Morris Canal,1
807,40.7141454,-74.0335519,,Paulus Hook,1
808,40.71458403535893,-74.04281705617905,,Marin Light Rail,2
809,40.71644423134479,-73.9823305606842,,NYCBS DEPOT - DELANCEY,20
810,40.71649,-74.04105,,York St,1
811,40.71653978099194,-74.0496379137039,,JC Medical Center,2
812,40.717732500000004,-74.04384499999999,,City Hall,1
813,40.71821129999999,-74.08363940000001,,Union St,1
814,40.71848892,-74.047726625,,Van Vorst Park,2
815,40.71925170000001,-74.034234,,Harborside,1
816,40.7272235,-74.03375890000001,,Newport PATH,1
817,40.73089709786179,-74.06391263008119,,Sip Ave,1
818,40.73492695,-73.99200509,,University Pl & E 14 St (old),2
819,40.748715945380226,-74.04044330120088,,Heights Elevator,2
